"Date","Open","High","Low","Close","Jaw ‌Alligator‌ (y,13,21,8,13,5,8,n)","Teeth ‌Alligator‌ (y,13,21,8,13,5,8,n)","Lips ‌Alligator‌ (y,13,21,8,13,5,8,n)","MA ‌ma‌ (5,ma,0)","MA ‌ma‌ (15,ma,0)"
"Mon Jan 02 2023 15:25:00 GMT+0530 (India Standard Time)","18207.15","18215.10","18206.25","18207.10","18176.91","18165.63","18159.98","18201.78","18177.09"
"Tue Jan 03 2023 09:15:00 GMT+0530 (India Standard Time)","18163.20","18190.70","18154.80","18163.80","18176.65","18163.31","18167.33","18194.87","18178.93"
"Tue Jan 03 2023 09:20:00 GMT+0530 (India Standard Time)","18164.75","18179.50","18155.35","18173.35","18176.02","18161.80","18172.50","18190.93","18181.08"
"Tue Jan 03 2023 09:25:00 GMT+0530 (India Standard Time)","18174.60","18174.60","18149.95","18161.10","18175.36","18160.64","18175.22","18182.35","18181.99"
"Tue Jan 03 2023 09:30:00 GMT+0530 (India Standard Time)","18161.25","18192.40","18161.25","18187.45","18174.61","18160.27","18177.16","18178.56","18183.91"
"Tue Jan 03 2023 09:35:00 GMT+0530 (India Standard Time)","18187.10","18197.55","18182.70","18184.35","18173.92","18162.14","18180.36","18174.01","18185.80"
"Tue Jan 03 2023 09:40:00 GMT+0530 (India Standard Time)","18184.80","18195.70","18184.65","18193.70","18173.79","18166.46","18184.26","18179.99","18188.27"
"Tue Jan 03 2023 09:45:00 GMT+0530 (India Standard Time)","18193.55","18208.75","18188.60","18204.00","18172.07","18169.80","18188.89","18186.12","18189.19"
"Tue Jan 03 2023 09:50:00 GMT+0530 (India Standard Time)","18202.85","18208.80","18199.10","18206.10","18169.19","18171.83","18193.25","18195.12","18189.88"
"Tue Jan 03 2023 09:55:00 GMT+0530 (India Standard Time)","18204.95","18210.05","18198.35","18209.40","18167.48","18173.47","18189.15","18199.51","18191.73"
"Tue Jan 03 2023 10:00:00 GMT+0530 (India Standard Time)","18209.45","18212.20","18202.90","18203.80","18166.24","18175.93","18184.81","18203.40","18193.06"
"Tue Jan 03 2023 10:05:00 GMT+0530 (India Standard Time)","18203.30","18226.10","18201.70","18224.55","18165.18","18178.92","18180.30","18209.57","18194.81"
"Tue Jan 03 2023 10:10:00 GMT+0530 (India Standard Time)","18224.45","18232.50","18221.75","18230.25","18164.60","18182.49","18179.60","18214.82","18197.29"
"Tue Jan 03 2023 10:15:00 GMT+0530 (India Standard Time)","18230.10","18235.35","18227.50","18228.65","18165.42","18186.01","18181.71","18219.33","18198.93"
"Tue Jan 03 2023 10:20:00 GMT+0530 (India Standard Time)","18228.25","18229.35","18221.10","18221.10","18167.83","18184.35","18183.40","18221.67","18199.91"
"Tue Jan 03 2023 10:25:00 GMT+0530 (India Standard Time)","18220.90","18224.35","18217.60","18219.05","18169.77","18182.24","18186.46","18224.72","18200.71"
"Tue Jan 03 2023 10:30:00 GMT+0530 (India Standard Time)","18218.60","18234.35","18218.55","18232.45","18171.03","18179.74","18189.96","18226.30","18205.29"
"Tue Jan 03 2023 10:35:00 GMT+0530 (India Standard Time)","18232.95","18238.60","18228.25","18229.40","18172.10","18179.38","18192.80","18226.13","18209.02"
"Tue Jan 03 2023 10:40:00 GMT+0530 (India Standard Time)","18229.65","18232.80","18222.90","18223.15","18173.72","18180.72","18195.75","18225.03","18213.16"
"Tue Jan 03 2023 10:45:00 GMT+0530 (India Standard Time)","18223.70","18224.65","18215.95","18219.55","18175.73","18181.90","18199.38","18224.72","18215.30"
"Tue Jan 03 2023 10:50:00 GMT+0530 (India Standard Time)","18219.65","18234.80","18219.65","18234.25","18178.17","18184.00","18204.93","18227.76","18218.63"
"Tue Jan 03 2023 10:55:00 GMT+0530 (India Standard Time)","18234.55","18236.15","18221.50","18226.40","18180.67","18186.49","18210.23","18226.55","18220.81"
"Tue Jan 03 2023 11:00:00 GMT+0530 (India Standard Time)","18226.70","18233.35","18225.85","18229.00","18180.06","18188.71","18213.23","18226.47","18222.47"
"Tue Jan 03 2023 11:05:00 GMT+0530 (India Standard Time)","18229.20","18235.25","18226.60","18229.85","18179.09","18191.06","18214.78","18227.81","18224.06"
"Tue Jan 03 2023 11:10:00 GMT+0530 (India Standard Time)","18229.60","18238.95","18228.65","18231.25","18177.79","18193.92","18217.11","18230.15","18225.51"
"Tue Jan 03 2023 11:15:00 GMT+0530 (India Standard Time)","18231.10","18240.40","18230.70","18236.65","18177.72","18198.07","18220.38","18230.63","18227.70"
"Tue Jan 03 2023 11:20:00 GMT+0530 (India Standard Time)","18237.05","18237.10","18221.85","18225.85","18178.67","18202.24","18221.87","18230.52","18227.79"
"Tue Jan 03 2023 11:25:00 GMT+0530 (India Standard Time)","18225.75","18237.30","18223.65","18236.55","18179.56","18205.11","18221.56","18232.03","18228.21"
"Tue Jan 03 2023 11:30:00 GMT+0530 (India Standard Time)","18236.20","18239.45","18232.75","18234.05","18181.03","18207.09","18222.69","18232.87","18228.57"
"Tue Jan 03 2023 11:35:00 GMT+0530 (India Standard Time)","18233.55","18239.25","18228.65","18230.30","18182.79","18209.51","18223.92","18232.68","18229.18"
"Tue Jan 03 2023 11:40:00 GMT+0530 (India Standard Time)","18230.55","18232.05","18221.90","18230.60","18184.44","18212.50","18225.05","18231.47","18229.95"
"Tue Jan 03 2023 11:45:00 GMT+0530 (India Standard Time)","18230.15","18233.10","18228.00","18230.60","18186.22","18214.42","18226.23","18232.42","18229.83"
"Tue Jan 03 2023 11:50:00 GMT+0530 (India Standard Time)","18230.85","18233.05","18226.15","18227.65","18188.35","18215.16","18227.74","18230.64","18229.71"
"Tue Jan 03 2023 11:55:00 GMT+0530 (India Standard Time)","18228.05","18228.90","18213.90","18218.45","18191.33","18216.66","18229.30","18227.52","18229.40"
"Tue Jan 03 2023 12:00:00 GMT+0530 (India Standard Time)","18219.10","18224.25","18209.75","18212.70","18194.41","18218.18","18229.34","18224.00","18228.94"
"Tue Jan 03 2023 12:05:00 GMT+0530 (India Standard Time)","18212.70","18215.65","18204.00","18206.60","18196.78","18219.61","18229.57","18219.20","18227.10"
"Tue Jan 03 2023 12:10:00 GMT+0530 (India Standard Time)","18207.40","18209.95","18195.80","18197.55","18198.64","18221.03","18230.87","18212.59","18225.18"
"Tue Jan 03 2023 12:15:00 GMT+0530 (India Standard Time)","18198.35","18198.95","18184.70","18185.55","18200.78","18222.62","18231.49","18204.17","18222.28"
"Tue Jan 03 2023 12:20:00 GMT+0530 (India Standard Time)","18185.50","18192.05","18162.50","18169.35","18203.29","18224.24","18230.59","18194.35","18218.25"
"Tue Jan 03 2023 12:25:00 GMT+0530 (India Standard Time)","18168.90","18180.70","18167.20","18175.00","18205.18","18224.89","18230.58","18186.81","18214.50"
"Tue Jan 03 2023 12:30:00 GMT+0530 (India Standard Time)","18175.40","18178.50","18168.45","18170.50","18206.35","18225.59","18230.38","18179.59","18210.09"
"Tue Jan 03 2023 12:35:00 GMT+0530 (India Standard Time)","18171.35","18184.80","18170.40","18181.05","18207.95","18226.90","18228.59","18176.29","18207.10"
"Tue Jan 03 2023 12:40:00 GMT+0530 (India Standard Time)","18180.80","18187.00","18179.15","18181.30","18209.56","18227.79","18226.27","18175.44","18203.42"
"Tue Jan 03 2023 12:45:00 GMT+0530 (India Standard Time)","18181.80","18188.40","18174.70","18175.95","18211.10","18227.68","18222.98","18176.76","18199.54"
"Tue Jan 03 2023 12:50:00 GMT+0530 (India Standard Time)","18176.40","18181.55","18170.80","18176.85","18212.62","18228.04","18218.96","18177.13","18195.98"
"Tue Jan 03 2023 12:55:00 GMT+0530 (India Standard Time)","18177.25","18185.50","18176.35","18179.70","18214.25","18228.24","18213.53","18178.97","18192.59"
"Tue Jan 03 2023 13:00:00 GMT+0530 (India Standard Time)","18180.60","18187.75","18179.20","18184.75","18215.89","18227.38","18206.28","18179.71","18189.53"
"Tue Jan 03 2023 13:05:00 GMT+0530 (India Standard Time)","18185.30","18192.30","18174.35","18176.10","18216.94","18226.08","18199.81","18178.67","18186.09"
"Tue Jan 03 2023 13:10:00 GMT+0530 (India Standard Time)","18177.00","18187.45","18172.90","18184.55","18217.98","18224.05","18194.55","18180.39","18183.83"
"Tue Jan 03 2023 13:15:00 GMT+0530 (India Standard Time)","18185.25","18195.95","18184.55","18191.40","18219.37","18221.40","18191.16","18183.30","18182.41"
"Tue Jan 03 2023 13:20:00 GMT+0530 (India Standard Time)","18192.05","18195.30","18188.35","18190.85","18220.49","18217.71","18189.54","18185.53","18181.36"
"Tue Jan 03 2023 13:25:00 GMT+0530 (India Standard Time)","18190.85","18195.00","18183.60","18194.15","18220.99","18212.65","18187.94","18187.41","18181.14"
"Tue Jan 03 2023 13:30:00 GMT+0530 (India Standard Time)","18194.45","18208.50","18193.70","18200.90","18221.73","18207.82","18185.59","18192.37","18182.16"
"Tue Jan 03 2023 13:35:00 GMT+0530 (India Standard Time)","18201.00","18205.10","18194.10","18196.15","18222.33","18203.52","18184.66","18194.69","18183.95"
"Tue Jan 03 2023 13:40:00 GMT+0530 (India Standard Time)","18195.35","18204.80","18194.60","18203.40","18222.26","18200.28","18184.42","18197.09","18185.84"
"Tue Jan 03 2023 13:45:00 GMT+0530 (India Standard Time)","18202.80","18210.65","18201.15","18210.10","18221.86","18198.13","18184.20","18200.94","18188.48"
"Tue Jan 03 2023 13:50:00 GMT+0530 (India Standard Time)","18209.55","18220.50","18209.55","18217.00","18220.93","18196.06","18183.40","18205.51","18190.88"
"Tue Jan 03 2023 13:55:00 GMT+0530 (India Standard Time)","18217.05","18225.10","18212.75","18221.15","18219.54","18193.57","18184.77","18209.56","18193.53"
"Tue Jan 03 2023 14:00:00 GMT+0530 (India Standard Time)","18221.15","18224.10","18213.15","18220.00","18217.41","18191.99","18186.18","18214.33","18196.47"
"Tue Jan 03 2023 14:05:00 GMT+0530 (India Standard Time)","18219.80","18223.40","18213.25","18218.85","18214.32","18190.93","18186.80","18217.42","18199.27"
"Tue Jan 03 2023 14:10:00 GMT+0530 (India Standard Time)","18218.75","18221.25","18205.45","18205.45","18211.22","18189.98","18189.66","18216.49","18200.99"
"Tue Jan 03 2023 14:15:00 GMT+0530 (India Standard Time)","18205.80","18221.95","18205.80","18219.45","18208.31","18188.75","18191.65","18216.98","18203.30"
"Tue Jan 03 2023 14:20:00 GMT+0530 (India Standard Time)","18219.90","18232.85","18217.55","18229.80","18205.95","18188.94","18193.26","18218.71","18206.88"
"Tue Jan 03 2023 14:25:00 GMT+0530 (India Standard Time)","18230.80","18234.60","18223.75","18227.95","18204.19","18189.30","18195.79","18220.30","18209.77"
"Tue Jan 03 2023 14:30:00 GMT+0530 (India Standard Time)","18228.90","18236.80","18224.55","18234.90","18202.45","18189.30","18199.64","18223.51","18212.67"
"Tue Jan 03 2023 14:35:00 GMT+0530 (India Standard Time)","18235.45","18237.05","18225.05","18227.80","18200.43","18190.78","18203.49","18227.98","18215.14"
"Tue Jan 03 2023 14:40:00 GMT+0530 (India Standard Time)","18228.70","18239.20","18228.40","18238.05","18198.93","18191.88","18206.52","18231.70","18218.06"
"Tue Jan 03 2023 14:45:00 GMT+0530 (India Standard Time)","18238.65","18249.30","18238.65","18242.25","18197.74","18192.86","18208.88","18234.19","18220.82"
"Tue Jan 03 2023 14:50:00 GMT+0530 (India Standard Time)","18243.05","18251.85","18238.30","18240.70","18196.63","18194.49","18209.77","18236.74","18223.79"
"Tue Jan 03 2023 14:55:00 GMT+0530 (India Standard Time)","18241.10","18241.35","18229.25","18231.65","18195.36","18197.05","18210.59","18236.09","18225.67"
"Tue Jan 03 2023 15:00:00 GMT+0530 (India Standard Time)","18233.00","18235.90","18211.90","18226.75","18194.97","18199.79","18213.52","18235.88","18226.78"
"Tue Jan 03 2023 15:05:00 GMT+0530 (India Standard Time)","18228.15","18232.95","18223.15","18231.40","18194.73","18202.14","18216.65","18234.55","18227.74"
"Tue Jan 03 2023 15:10:00 GMT+0530 (India Standard Time)","18232.20","18243.00","18227.95","18240.65","18194.31","18204.17","18219.45","18234.23","18229.04"
"Tue Jan 03 2023 15:15:00 GMT+0530 (India Standard Time)","18239.95","18241.90","18231.30","18233.65","18194.83","18205.31","18221.77","18232.82","18229.95"
"Tue Jan 03 2023 15:20:00 GMT+0530 (India Standard Time)","18233.95","18241.45","18229.40","18237.25","18195.20","18206.38","18224.18","18233.94","18231.18"
"Tue Jan 03 2023 15:25:00 GMT+0530 (India Standard Time)","18237.75","18239.55","18230.80","18234.30","18195.55","18208.74","18228.14","18235.45","18233.10"
"Wed Jan 04 2023 09:15:00 GMT+0530 (India Standard Time)","18230.65","18241.20","18200.10","18210.75","18196.34","18211.29","18231.52","18231.32","18232.52"
"Wed Jan 04 2023 09:20:00 GMT+0530 (India Standard Time)","18209.70","18223.50","18207.70","18223.40","18197.78","18213.71","18232.28","18227.87","18232.10"
"Wed Jan 04 2023 09:25:00 GMT+0530 (India Standard Time)","18221.95","18235.45","18220.10","18233.40","18199.41","18215.88","18230.60","18227.82","18232.46"
"Wed Jan 04 2023 09:30:00 GMT+0530 (India Standard Time)","18232.90","18238.65","18225.55","18225.75","18200.89","18218.12","18230.09","18225.52","18231.85"
"Wed Jan 04 2023 09:35:00 GMT+0530 (India Standard Time)","18224.75","18225.20","18172.40","18174.15","18202.23","18221.35","18231.17","18213.49","18228.27"
"Wed Jan 04 2023 09:40:00 GMT+0530 (India Standard Time)","18174.10","18179.90","18162.05","18163.85","18203.08","18224.32","18232.26","18204.11","18223.33"
"Wed Jan 04 2023 09:45:00 GMT+0530 (India Standard Time)","18162.95","18166.90","18149.00","18159.55","18203.91","18225.69","18232.89","18191.34","18217.81"
"Wed Jan 04 2023 09:50:00 GMT+0530 (India Standard Time)","18159.05","18165.95","18150.60","18155.30","18205.55","18225.47","18233.35","18175.72","18212.12"
"Wed Jan 04 2023 09:55:00 GMT+0530 (India Standard Time)","18156.90","18156.90","18128.30","18128.30","18207.37","18225.79","18230.81","18156.23","18205.23"
"Wed Jan 04 2023 10:00:00 GMT+0530 (India Standard Time)","18127.55","18127.55","18114.00","18125.25","18209.16","18227.00","18227.77","18146.45","18198.46"
"Wed Jan 04 2023 10:05:00 GMT+0530 (India Standard Time)","18127.25","18139.40","18122.75","18135.90","18210.84","18228.20","18227.77","18140.86","18192.10"
"Wed Jan 04 2023 10:10:00 GMT+0530 (India Standard Time)","18135.10","18139.05","18124.20","18129.80","18212.61","18229.10","18228.63","18134.91","18184.71"
"Wed Jan 04 2023 10:15:00 GMT+0530 (India Standard Time)","18129.65","18134.25","18122.40","18130.80","18215.02","18229.86","18222.67","18130.01","18177.85"
"Wed Jan 04 2023 10:20:00 GMT+0530 (India Standard Time)","18130.70","18148.10","18129.75","18147.65","18217.33","18228.71","18212.33","18133.88","18171.88"
"Wed Jan 04 2023 10:25:00 GMT+0530 (India Standard Time)","18147.50","18157.85","18143.75","18154.20","18218.72","18227.07","18201.45","18139.67","18166.54"
"Wed Jan 04 2023 10:30:00 GMT+0530 (India Standard Time)","18154.55","18164.00","18151.20","18163.35","18219.12","18227.16","18192.82","18145.16","18163.38"
"Wed Jan 04 2023 10:35:00 GMT+0530 (India Standard Time)","18162.80","18164.50","18154.80","18158.65","18219.80","18227.78","18182.77","18150.93","18159.06"
"Wed Jan 04 2023 10:40:00 GMT+0530 (India Standard Time)","18158.70","18158.70","18135.45","18141.90","18221.01","18224.16","18170.37","18153.15","18152.96"
"Wed Jan 04 2023 10:45:00 GMT+0530 (India Standard Time)","18141.75","18142.60","18132.40","18136.65","18222.21","18217.51","18162.51","18150.95","18147.02"
"Wed Jan 04 2023 10:50:00 GMT+0530 (India Standard Time)","18136.55","18138.35","18126.50","18127.70","18223.22","18210.06","18156.34","18145.65","18143.92"
"Wed Jan 04 2023 10:55:00 GMT+0530 (India Standard Time)","18127.65","18136.90","18125.75","18136.65","18224.14","18203.59","18150.73","18140.31","18142.11"
"Wed Jan 04 2023 11:00:00 GMT+0530 (India Standard Time)","18137.30","18137.70","18117.25","18118.75","18223.87","18195.97","18148.37","18132.33","18139.39"
"Wed Jan 04 2023 11:05:00 GMT+0530 (India Standard Time)","18118.30","18118.30","18094.15","18097.45","18223.24","18186.57","18148.86","18123.44","18135.53"
"Wed Jan 04 2023 11:10:00 GMT+0530 (India Standard Time)","18098.10","18099.90","18088.60","18096.85","18223.59","18179.63","18150.61","18115.48","18133.44"
"Wed Jan 04 2023 11:15:00 GMT+0530 (India Standard Time)","18096.70","18112.00","18095.05","18112.00","18224.24","18173.63","18152.42","18112.34","18132.55"
"Wed Jan 04 2023 11:20:00 GMT+0530 (India Standard Time)","18111.15","18112.15","18103.55","18105.65","18222.28","18167.97","18151.35","18106.14","18130.54"
"Wed Jan 04 2023 11:25:00 GMT+0530 (India Standard Time)","18105.70","18109.85","18101.35","18109.85","18218.34","18164.34","18148.58","18104.36","18129.21"
"Wed Jan 04 2023 11:30:00 GMT+0530 (India Standard Time)","18110.15","18110.70","18095.25","18096.80","18213.69","18162.64","18145.35","18104.23","18126.94"
"Wed Jan 04 2023 11:35:00 GMT+0530 (India Standard Time)","18096.60","18105.95","18096.60","18105.80","18209.43","18162.01","18142.54","18106.02","18124.15"
"Wed Jan 04 2023 11:40:00 GMT+0530 (India Standard Time)","18105.00","18106.10","18098.95","18100.20","18204.29","18161.72","18139.53","18103.66","18120.55"
"Wed Jan 04 2023 11:45:00 GMT+0530 (India Standard Time)","18099.65","18100.50","18082.80","18082.80","18197.86","18159.89","18132.87","18099.09","18115.18"
"Wed Jan 04 2023 11:50:00 GMT+0530 (India Standard Time)","18082.90","18085.95","18075.25","18075.25","18192.73","18157.09","18125.14","18092.17","18109.62"
"Wed Jan 04 2023 11:55:00 GMT+0530 (India Standard Time)","18074.45","18076.10","18070.60","18075.00","18188.03","18154.01","18120.82","18087.81","18105.16"
"Wed Jan 04 2023 12:00:00 GMT+0530 (India Standard Time)","18076.40","18077.45","18055.90","18056.40","18183.43","18151.17","18118.23","18077.93","18099.81"
"Wed Jan 04 2023 12:05:00 GMT+0530 (India Standard Time)","18055.95","18064.40","18043.45","18044.15","18180.01","18148.21","18115.70","18066.72","18094.24"
"Wed Jan 04 2023 12:10:00 GMT+0530 (India Standard Time)","18044.05","18051.40","18038.00","18040.25","18177.76","18142.96","18113.16","18058.21","18087.81"
"Wed Jan 04 2023 12:15:00 GMT+0530 (India Standard Time)","18038.40","18056.95","18038.40","18055.70","18176.21","18136.87","18110.78","18054.30","18083.61"
"Wed Jan 04 2023 12:20:00 GMT+0530 (India Standard Time)","18054.85","18061.40","18052.00","18061.40","18174.94","18132.70","18109.13","18051.58","18081.21"
"Wed Jan 04 2023 12:25:00 GMT+0530 (India Standard Time)","18059.90","18064.35","18055.45","18055.60","18172.80","18129.60","18105.63","18051.42","18078.46"
"Wed Jan 04 2023 12:30:00 GMT+0530 (India Standard Time)","18056.30","18062.10","18044.45","18049.25","18170.08","18126.60","18100.63","18052.44","18074.27"
